100.00 50.00 5.00 
90.00 50.00 10.00 
90.00 70.00 10.00 
100.00 70.00 5.00 

100.00 50.00 5.00 
110.00 50.00 10.00 
110.00 70.00 10.00 
100.00 70.00 5.00 

100.00 50.00 5.00 
110.00 50.00 5.00 
110.00 70.00 5.00 
100.00 70.00 5.00 

100.00 50.00 5.00 
110.00 50.00 0.00 
110.00 70.00 0.00 
100.00 70.00 5.00 

100.00 50.00 5.00 
90.00 50.00 0.00 
90.00 70.00 0.00 
100.00 70.00 5.00 

100.00 50.00 5.00 
90.00 50.00 10.00 
90.00 70.00 10.00 
100.00 70.00 5.00 

