50.00 -23.50 3.50 
46.50 -23.50 7.00 
46.50 -16.50 7.00 
50.00 -16.50 3.50 

50.00 -23.50 3.50 
53.50 -23.50 7.00 
53.50 -16.50 7.00 
50.00 -16.50 3.50 

50.00 -23.50 3.50 
53.50 -23.50 3.50 
53.50 -16.50 3.50 
50.00 -16.50 3.50 

50.00 -23.50 3.50 
53.50 -23.50 0.00 
53.50 -16.50 0.00 
50.00 -16.50 3.50 

50.00 -23.50 3.50 
46.50 -23.50 0.00 
46.50 -16.50 0.00 
50.00 -16.50 3.50 

50.00 -23.50 3.50 
46.50 -23.50 7.00 
46.50 -16.50 7.00 
50.00 -16.50 3.50 

